language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
ar,afp.20000815.0110:p6u1,ويقوم عرفات منذ فشل قمة كامب ديفيد في 25 تموز/يوليو بجولة قادته الى اكثر من عشرين دولة. ولم ينجح في الحصول على دعم واضح لاعلان دولة فلسطينية في الثالث عشرمن الشهر المقبل.,و يقوم عرفات منذ فشل قمة كامب ديفيد في 25 تموز / يوليو ب جولة قادت ه الى اكثر من عشرين دولة . و لم ينجح في الحصول على دعم واضح ل إعلان دولة فلسطينية في الثالث عشرمن الشهر المقبل .,10,11,تموز,تَمُّوز,Sing
ar,ummah.20040809.0027:p2u1,بدأ نحو 200 عراقي بينهم زعماء عشائر وعلماء دين تلقي دروس مكثفة في الديموقراطية بإشراف سلطة التحالف، وذلك في جامعة إسلامية في مدينة الحلة.,بدأ نحو 200 عراقي بين هم زعماء عشائر و علماء دين تلقي دروس مكثفة في الديموقراطية ب إشراف سلطة التحالف ، و ذٰلك في جامعة إسلامية في مدينة الحلة .,12,13,دروس,دَرس,Plur
ar,ummah.20040906.0003:p8u1,وتضمنت الاستجوابات الأخرى المقدمة من د. حمدي حسن والنائب محمد عبد العليم قضايا استمرار نزيف إهدار المال العام في مؤسسات وشركات الدولة، واستيراد لحوم مشكوك في صلاحيتها.,و تضمنت الاستجوابات الأخرى المقدمة من د . حمدي حسن و النائب محمد عبد العليم قضايا استمرار نزيف إهدار المال العام في مؤسسات و شركات الدولة ، و استيراد لحوم مشكوك في صلاحية ها .,11,12,النائب,نَائِب,Sing
ar,xinhua.20030503.0134:p3u1,تأكدت إصابة عشرة مرضى بمرض الإلتهاب الرئوى الحاد / سارس / بينما توفى 9 أخرون بالمرض فى هونج كونج وفقا للاعلان الصادر إدارة الصحة وهيئة المستشفيات فى هونج كونج اليوم السبت .,تأكدت إصابة عشرة مرضى ب مرض الإلتهاب الرئوى الحاد / سارس / بين ما توفى 9 أخرون ب المرض فى هونج كونج وفقا ل الإعلان الصادر عن إدارة الصحة و هيئة المستشفيات فى هونج كونج اليوم السبت .,31,32,المستشفيات,مُستَشفَى,Plur
ar,afp.20000815.0064:p9u1,الا ان اي اسطول اجنبي لم يؤكد وجود احدى سفنه مكان وقوع الحادث، كما لم تعلن البحرية الروسية العثور عن اثر لغواصة مجهولة الهوية ربما تعرضت لاضرار نتيجة للاصطدام.,الا ان اي اسطول اجنبي لم يؤكد وجود احدى سفن ه مكان وقوع الحادث ، كما لم تعلن البحرية الروسية العثور عن اثر ل غواصة مجهولة الهوية ربما تعرضت ل أضرار نتيجة ل الاصطدام .,9,10,سفن,سَفِينَة,Plur
ar,xinhua.20030503.0147:p3u1,قام تونغ تشى هوا الرئيس التنفيذى لمنطقة هونج كونج الإدارية الخاصة اليوم بتفقد عدد من المناطق السكنية ووحدات العناية الطبية ونقاط الحجر الصحى الحدودية بهدف متابعة الإجراءات الوقائية ضد عرض الالتهاب الرئوى الحاد / سارس / .,قام تونغ تشى هوا الرئيس التنفيذى ل منطقة هونج كونج الإدارية الخاصة اليوم ب تفقد عدد من المناطق السكنية و وحدات العناية الطبية و نقاط الحجر الصحى الحدودية ب هدف متابعة الإجراءات الوقائية ضد عرض الالتهاب الرئوى الحاد / سارس / .,17,18,المناطق,مِنطَقَة,Plur
ar,ummah.20040809.0084:p6u1,"وكان رئيس هيئة الكتاب الدكتور سمير سرحان أصدر الشهر الماضي قرارا بسحب الكتاب من الأسواق والتحفظ عليه، بعدما قدم عضو البرلمان عن ""الإخوان المسلمين"" مصطفى محمد طلب إحاطة إلى رئيس الوزراء ضمّن فيه عبارات وردت في الكتاب اعتبرها مسيئة إلى الدين.","و كان رئيس هيئة الكتاب الدكتور سمير سرحان أصدر الشهر الماضي قرارا ب سحب الكتاب من الأسواق و التحفظ علي ه ، بعدما قدم عضو البرلمان عن "" الإخوان المسلمين "" مصطفى محمد طلب إحاطة إلى رئيس الوزراء ضمّن في ه عبارات وردت في الكتاب اعتبر ها مسيئة إلى الدين .",37,38,الوزراء,وَزِير,Plur
ar,alhayat.20011203.0051:p9u1,ويرى محللون أن الحكومة الباكستانية ترغب في استغلال حال الإحباط والهزيمة التي وصلت إليها الجماعات الإسلامية، خصوصاً المناصرة لـ»طالبان« بسبب انهيار الأخيرة، وفقدان هذه الجماعات حجتها وتراجع شعبيتها في الساحة الباكستانية، وامتناع قادتها عن إصدار تصريحات صحافية فضلاً عن عقد الاجتماعات العامة. وسيكون المتضرر الأكبر من هذه القرارات في حال تطبيقها جمعيتا »علماء الإسلام« بزعامة كل من مولانا فضل الرحمن ومولانا سميع الحق .,و يرى محللون أن الحكومة الباكستانية ترغب في استغلال حال الإحباط و الهزيمة التي وصلت إلي ها الجماعات الإسلامية ، خصوصاً المناصرة لـ » طالبان « ب سبب انهيار الأخيرة ، و فقدان هذه الجماعات حجة ها و تراجع شعبية ها في الساحة الباكستانية ، و امتناع قادة ها عن إصدار تصريحات صحافية فضلاً عن عقد الاجتماعات العامة . و س يكون المتضرر الأكبر من هذه القرارات في حال تطبيق ها جمعيتا » علماء الإسلام « ب زعامة كل من مولى نا فضل الرحمن و مولى نا سميع الحق .,80,81,مولى,مَولَى,Sing
ar,alhayat.20011105.0042:p7u1,وتأتي تصريحات المسؤولين الأتراك في إطار رسالة تهديد واضحة الى الاتحاد الأوروبي الذي يميل الى إعلان قبوله عضوية الجمهورية القبرصية العام المقبل، من دون انتظار حل المسألة القبرصية، وهو الموقف الذي تقول أنقره إنه يزيد من عناد القبارصة اليونانيين ويزيدهم تمسكاً بموقفهم حول ضرورة توحيد الجزيرة في ظل فيديرالية، فيما تصر أنقره على اعتراف دولي بجمهورية شمال قبرص التركية أولاً، ومن ثم الدخول في مفاوضات على أساس إعلان كونفيديرالية قبرصية بين شطرين تركي ويوناني.,و تأتي تصريحات المسؤولين الأتراك في إطار رسالة تهديد واضحة الى الاتحاد الأوروبي الذي يميل الى إعلان قبول ه عضوية الجمهورية القبرصية العام المقبل ، من دون انتظار حل المسألة القبرصية ، و هو الموقف الذي تقول أنقره إن ه يزيد من عناد القبارصة اليونانيين و يزيد هم تمسكاً ب موقف هم حول ضرورة توحيد الجزيرة في ظل فيديرالية ، فيما تصر أنقره على اعتراف دولي ب جمهورية شمال قبرص التركية أولاً ، و من ثم الدخول في مفاوضات على أساس إعلان كونفيديرالية قبرصية بين شطرين تركي و يوناني .,8,9,تهديد,تَهدِيد,Sing
ar,xinhua.20030503.0186:p5u1,"وفى رده على سؤال حول ما اذا كانت هناك طلبات لتزويد العراق بالنفط الكويتى، قال احمد انه حتى هذه اللحظة لا توجد اى طلبات رسمية فيما يتعلق بمشتقات البترول، مشيرا الى "" ان هناك طلبا واحدا قدم بصورة عقد ليس مجانيا يتعلق بتزويد غاز الطبخ بكميات محددة نقوم بدراسته"".","و في رد ه على سؤال حول ما اذا كانت هناك طلبات ل تزويد العراق ب النفط الكويتى ، قال احمد إن ه حتى هذه اللحظة لا توجد اى طلبات رسمية في ما يتعلق ب مشتقات البترول ، مشيرا الى "" ان هناك طلبا واحدا قدم ب صورة عقد ليس مجانيا يتعلق ب تزويد غاز الطبخ ب كميات محددة نقوم ب دراسة ه "" .",20,21,احمد,أَحمَد,Sing
ar,ummah.20040705.0002:p3u1,"وبينما قال رئيس أوبك بورنومو يوسجيانتورو""ان المنظمة لن تتراجع عن قرارخفض الامدادات""، قال النعيمي ""لا أعرف ما إذا كانوا غيروا رأيهم، علينا التفكير في سبب ارتفاع الاسعار بشدة بناء على حقائق السوق، وليس بناء على أشياء ليس لها أي صلة بالطلب الحقيقي"".","و بينما قال رئيس أوبك بورنومو يوسجيانتورو "" ان المنظمة لن تتراجع عن قرارخفض الامدادات "" ، قال النعيمي "" لا أعرف ما إذا كانوا غيروا رأي هم ، علي نا التفكير في سبب ارتفاع الاسعار ب شدة بناء على حقائق السوق ، و ليس بناء على أشياء ليس ل ها أي صلة ب الطلب الحقيقي "" .",40,41,حقائق,حَقِيقَة,Plur
ar,afp.20000815.0084:p9u1,"ونقلت وكالة الانباء العراقية عن عزيز قوله ان ""الخطاب تضمن شكوى ونقدا لان اراضي الكويت والسعودية واجواءهما ومياههما الاقليمية تستخدم للعدوان على العراق وتقتل مواطنيه وتدمر ممتلكاته برضى ومشاركة وتمويل حكام الكويت والسعودية"".","و نقلت وكالة الانباء العراقية عن عزيز قول ه ان "" الخطاب تضمن شكوى و نقدا لان اراضي الكويت و السعودية و أجواء هما و مياه هما الاقليمية تستخدم ل العدوان على العراق و تقتل مواطني ه و تدمر ممتلكات ه ب رضى و مشاركة و تمويل حكام الكويت و السعودية "" .",15,16,نقدا,نَقد,Sing
ar,afp.20000815.0080:p6u1,وعلى الصعيد السياسي تتهم ايران بانتظام اذربيجان بتسهيل وجود الولايات المتحدة واسرائيل في هذه المنطقة ولا سيما عبر عقود مع شركاء اميركيين في مجال النفط.,و على الصعيد السياسي تتهم ايران ب انتظام اذربيجان ب تسهيل وجود الولايات المتحدة و إسرائيل في هذه المنطقة و لا سيما عبر عقود مع شركاء اميركيين في مجال النفط .,7,8,انتظام,اِنتِظَام,Sing
ar,xinhua.20030503.0141:p5u1,تأتي هذه القرارات في الوقت الذي تتخذ فيه قوات التحالف بقيادة امريكا خطوات لاعادة الشرطة العراقية الى العمل لتوفير الامن والاستقرار بعد ثلاثة اسابيع من الفوضى اثر سقوط نظام الرئيس السبق صدام حسين الذي شهدت خلاله السجون انواعا متعددة من التعذيب اضافة الى الاعدامات التي كانت تتم بدون محاكمة.,تأتي هذه القرارات في الوقت الذي تتخذ في ه قوات التحالف ب قيادة امريكا خطوات ل إعادة الشرطة العراقية الى العمل ل توفير الامن و الاستقرار بعد ثلاثة اسابيع من الفوضى اثر سقوط نظام الرئيس السبق صدام حسين الذي شهدت خلال ه السجون انواعا متعددة من التعذيب اضافة الى الاعدامات التي كانت تتم بدون محاكمة .,43,44,انواعا,نَوع,Plur
ar,ummah.20040407.0025:p2u1,وافقت الهيئة العامة للاستثمار والمناطق الحرة على مشروع جديد من نوعه لتحويل مخلفات الزيوت المستخدمة في أعمال القلي وزيوت النخيل إلى وقود طبيعي حيوي للحماية من أضرار الوقود العادي وعوادمه.,وافقت الهيئة العامة ل الاستثمار و المناطق الحرة على مشروع جديد من نوع ه ل تحويل مخلفات الزيوت المستخدمة في أعمال القلي و زيوت النخيل إلى وقود طبيعي حيوي ل الحماية من أضرار الوقود العادي و عوادم ه .,17,18,الزيوت,زَيت,Plur
ar,ummah.20040715.0014:p3u4,وقد يغري أيضاً بمقارنات في غير محلها، وبإطلاق برامج بديلة قد تكون كارثية على العراق وجواره.,و قد يغري أيضاً ب مقارنات في غير محل ها ، و ب إطلاق برامج بديلة قد تكون كارثية على العراق و جوار ه .,14,15,برامج,بَرنَامَج,Plur
ar,alhayat.20010912.0065:p3u1,وتعقد منظمة تضامن الشعوب الافريقية والآسيوية ومركز البحوث العربية ندوة دولية في القاهرة بالتعاون مع 14 منظمة عربية وافريقية ومصرية. ووجهت الدعوات الى جماعات وشخصيات دولية ساهمت في مناهضة المنظمة العالمية للتجارة.,و تعقد منظمة تضامن الشعوب الافريقية و الآسيوية و مركز البحوث العربية ندوة دولية في القاهرة ب التعاون مع 14 منظمة عربية و أفريقية و مصرية . و وجهت الدعوات الى جماعات و شخصيات دولية ساهمت في مناهضة المنظمة العالمية ل التجارة .,31,32,جماعات,جَمَاعَة,Plur
ar,afp.20000815.0033:p2u1,"موسكو 15-8 (اف ب)- رجح قائد سلاح البحرية الروسية الاميرال فلاديمير كورويدوف في تصريح نقلته وكالة انباء انترفاكس اليوم الثلاثاء ان يكون ""انفجار في الجناح الاول للطوربيدات"" وراء كارثة الغواصة النووية كورسك الراقدة على عمق 100 متر فى بحر بارنتس منذ الاحد.","موسكو 15 - 8 ( اف ب ) - رجح قائد سلاح البحرية الروسية الاميرال فلاديمير كورويدوف في تصريح نقلت ه وكالة انباء انترفاكس اليوم الثلاثاء ان يكون "" انفجار في الجناح الاول ل الطوربيدات "" وراء كارثة الغواصة النووية كورسك الراقدة على عمق 100 متر فى بحر بارنتس منذ الاحد .",11,12,سلاح,سِلَاح,Sing
ar,xinhua.20030501.0046:p7u1,"وقال وزير الخارجية الفرنسى "" إنه ولأول مرة منذ 1947 , يشترك المجتع الدولى فى هدف واحد يتمثل فى اقامة دولة فلسطينية قابلة للتطبيق وذات سيادة , الى جانب دولة اسرائيل التى تم الاعتراف الكامل بوجودها وضمان أمنها."" وفى الوقت نفسه , دعا دى فيلبان الفلسطينيين الى التخلى عن جميع اشكال العنيف ضد الاسرائيليين وانهاء الهجمات الانتحارية.","و قال وزير الخارجية الفرنسى "" إن ه و ل أول مرة منذ 1947 , يشترك المجتع الدولى فى هدف واحد يتمثل فى اقامة دولة فلسطينية قابلة ل التطبيق و ذات سيادة , الى جانب دولة اسرائيل التى تم الاعتراف الكامل ب وجود ها و ضمان أمن ها . "" و في الوقت نفس ه , دعا دى فيلبان الفلسطينيين الى التخلى عن جميع اشكال العنيف ضد الاسرائيليين و إنهاء الهجمات الانتحارية .",46,47,أمن,أَمن,Sing
ar,xinhua.20030503.0023:p4u1,"وأشار مسؤول عن شئون المعارض لمصلحة التنمية التجارية المحلية "" ان المصلحة قد اتخذت اجراءات صحية صارمة منقطعة النظير فى هذا المعرض بهدف الوقاية من مرض السارس. ومما يسرنا اننا لم نكتشف أية حالة سارس حتى الان. وان الاجراءات الصحية المتخذة فى هذه المرة قد تتبنى ايضا فى المعارض المقبلة, بحيث ستصبح المعارض المقامة فى هونغ كونغ أفضل المعارض صحة ونظافة فى العالم."" وقال المسؤول ان هذا المعرض لعب دورا مساندا حيال المؤسسات المتوسطة والصغيرة بهونغ كونغ, مما قدم مساهمة فى تطوير الاقتصاد الهونغ كونغى وأضفى جمالا على صورة هونغ كونغ.","و أشار مسؤول عن شئون المعارض ل مصلحة التنمية التجارية المحلية "" ان المصلحة قد اتخذت اجراءات صحية صارمة منقطعة النظير فى هذا المعرض ب هدف الوقاية من مرض السارس . و من ما يسر نا أن نا لم نكتشف أية حالة سارس حتى الان . و أن الاجراءات الصحية المتخذة فى هذه المرة قد تتبنى ايضا فى المعارض المقبلة , ب حيث س تصبح المعارض المقامة فى هونغ كونغ أفضل المعارض صحة و نظافة فى العالم . "" و قال المسؤول ان هذا المعرض لعب دورا مساندا حيال المؤسسات المتوسطة و الصغيرة ب هونغ كونغ , مما قدم مساهمة فى تطوير الاقتصاد الهونغ كونغى و أضفى جمالا على صورة هونغ كونغ .",4,5,شئون,شَأن,Plur
ar,afp.20000815.0079:p5u1,وتكتسي التصفيات الاوروبية اهمية كبيرة لان 13 دولة ستنتقل الى النهائيات هي ابطال المجموعات التسع اضافة الى 4 اخرى بعد خوض الملحق الذي تشارك فيه 8 منتخبات من اصحاب المركز الثاني بموجب قرعة تسحب لتحديد المتنافسين، فيما يلعب تاسع منتخب احتل المركز الثاني ضد ثالث اسيا، وقد ينجح في رفع العدد الى 14 ممثلا للقارة العجوز فضلا عن فرنسا حاملة اللقب.,و تكتسي التصفيات الاوروبية اهمية كبيرة لان 13 دولة س تنتقل الى النهائيات هي ابطال المجموعات التسع اضافة الى 4 اخرى بعد خوض الملحق الذي تشارك في ه 8 منتخبات من اصحاب المركز الثاني ب موجب قرعة تسحب ل تحديد المتنافسين ، فيما يلعب تاسع منتخب احتل المركز الثاني ضد ثالث اسيا ، و قد ينجح في رفع العدد الى 14 ممثلا ل القارة العجوز فضلا عن فرنسا حاملة اللقب .,8,9,دولة,دَولَة,Sing
ar,xinhua.20030511.0183:p7u1,ويبلغ تعداد سكان القرية حوالي ألف نسمة وتم عزلها منذ الاول من مايو عندما تم تشخيص حالة ثلاثة قرويين بما يشتبه فى انه سارس .,و يبلغ تعداد سكان القرية حوالي ألف نسمة و تم عزل ها منذ الاول من مايو عندما تم تشخيص حالة ثلاثة قرويين ب ما يشتبه فى أن ه سارس .,21,22,قرويين,قَرَوِيّ,Plur
ar,ummah.20040531.0012:p13u1,وعلى صعيد آخر يرى إسماعيل حسن محافظ البنك المركزي الأسبق ورئيس بنك مصر إيران حالياً أن المقارنة بأوضاع عام 91 تحتاج إلى المراجعة حيث أن ما تم كان في صورة حزمة من الإجراءات المالية والنقدية في ذلك التوقيت تمثلت في فرض ضريبة المبيعات وإسقاط قدر من الالتزامات الخارجية على مصر، مشيراً إلى أن رفع سعر الفائدة أدى إلى انخفاض معدلات النمو إلى نحو 2%.,و على صعيد آخر يرى إسماعيل حسن محافظ البنك المركزي الأسبق و رئيس بنك مصر إيران حالياً أن المقارنة ب أوضاع عام 91 تحتاج إلى المراجعة حيث أن ما تم كان في صورة حزمة من الإجراءات المالية و النقدية في ذلك التوقيت تمثلت في فرض ضريبة المبيعات و إسقاط قدر من الالتزامات الخارجية على مصر ، مشيراً إلى أن رفع سعر الفائدة أدى إلى انخفاض معدلات النمو إلى نحو 2 % .,35,36,الإجراءات,إِجرَاء,Plur
ar,ummah.20040726.0048:p2u1,عقد مجلس إدارة المنطقة الاقتصادية شمال غرب خليج السويس أول اجتماع برئاسة المهندس مصطفى شعراوي رئيس المنطقة، حيث أقر المجلس مشروع موازنة الهيئة للعام المالي 2004/2005 واعتماد مبلغ 270 مليون جنيه لتنمية المنطقة خلال العام المالي القادم.,عقد مجلس إدارة المنطقة الاقتصادية شمال غرب خليج السويس أول اجتماع ب رئاسة المهندس مصطفى شعراوي رئيس المنطقة ، حيث أقر المجلس مشروع موازنة الهيئة ل العام المالي 2004 / 2005 و اعتماد مبلغ 270 مليون جنيه ل تنمية المنطقة خلال العام المالي القادم .,32,33,اعتماد,اِعتِمَاد,Sing
ar,assabah.20041022.0004:p8u1,"وأثناء تواجد ""الصباح"" وسط العاصمة لاحظت تساؤل الكثير من المواطنين عن اقفال الكثير من المحلات بعد أسبوع من بداية شهر رمضان وان كان الأمر يعتبر طبيعيا في السابق لأن شهر رمضان كان يتزامن مع الشتاء لكن حرارة الطقس هذه الأيام مستحبة وتشجع على الخروج والتسوق.","و أثناء تواجد "" الصباح "" وسط العاصمة لاحظت تساؤل الكثير من المواطنين عن اقفال الكثير من المحلات بعد أسبوع من بداية شهر رمضان و إن كان الأمر يعتبر طبيعيا في السابق لأن شهر رمضان كان يتزامن مع الشتاء لكن حرارة الطقس هذه الأيام مستحبة و تشجع على الخروج و التسوق .",38,39,الشتاء,شِتَاء,Sing
ar,xinhua.20030511.0187:p4u1,وقال الاتحاد ان الشركات الهندية ستحصل على عقود من الباطن قيمتها 15 مليار دولار فى انشطة اعادة الاعمار بالعراق.,و قال الاتحاد ان الشركات الهندية س تحصل على عقود من الباطن قيمة ها 15 مليار دولار فى انشطة اعادة الاعمار ب العراق .,16,17,دولار,دُولَار,Sing
ar,ummah.20040906.0030:p4u1,وأشار غالي إلى أن الاتفاق المقترح سيكون على غرار اتفاق الفحم والصلب الأوروبي الذي كان أساس انطلاقة السوق الأوروبية وأوروبا الموحدة.,و أشار غالي إلى أن الاتفاق المقترح س يكون على غرار اتفاق الفحم و الصلب الأوروبي الذي كان أساس انطلاقة السوق الأوروبية و أوروبا الموحدة .,11,12,اتفاق,اِتِّفَاق,Sing
ar,alhayat.20011105.0042:p7u1,وتأتي تصريحات المسؤولين الأتراك في إطار رسالة تهديد واضحة الى الاتحاد الأوروبي الذي يميل الى إعلان قبوله عضوية الجمهورية القبرصية العام المقبل، من دون انتظار حل المسألة القبرصية، وهو الموقف الذي تقول أنقره إنه يزيد من عناد القبارصة اليونانيين ويزيدهم تمسكاً بموقفهم حول ضرورة توحيد الجزيرة في ظل فيديرالية، فيما تصر أنقره على اعتراف دولي بجمهورية شمال قبرص التركية أولاً، ومن ثم الدخول في مفاوضات على أساس إعلان كونفيديرالية قبرصية بين شطرين تركي ويوناني.,و تأتي تصريحات المسؤولين الأتراك في إطار رسالة تهديد واضحة الى الاتحاد الأوروبي الذي يميل الى إعلان قبول ه عضوية الجمهورية القبرصية العام المقبل ، من دون انتظار حل المسألة القبرصية ، و هو الموقف الذي تقول أنقره إن ه يزيد من عناد القبارصة اليونانيين و يزيد هم تمسكاً ب موقف هم حول ضرورة توحيد الجزيرة في ظل فيديرالية ، فيما تصر أنقره على اعتراف دولي ب جمهورية شمال قبرص التركية أولاً ، و من ثم الدخول في مفاوضات على أساس إعلان كونفيديرالية قبرصية بين شطرين تركي و يوناني .,68,69,شمال,شَمَال,Sing
