language,sent_id,sentence,tokens,word_idx,token_id,form,lemma,number
hi,train-s10851,इस मामले में क्या कार्रवाई होगी यह बात गुजरात हाईकोर्ट की बृहस्पतिवार को होने वाली सुनवाई के बाद ही सामने आ पाएगी ।,इस मामले में क्या कार्रवाई होगी यह बात गुजरात हाईकोर्ट की बृहस्पतिवार को होने वाली सुनवाई के बाद ही सामने आ पाएगी ।,7,8,बात,बात,Sing
hi,train-s6505,नौवें गेम में उन्होंने अपनी सर्विस पर लगातार दो डबल फाल्ट कर अपनी प्रतिद्वंद्वी को अंक तोहफे में दे डाला ।,नौवें गेम में उन्होंने अपनी सर्विस पर लगातार दो डबल फाल्ट कर अपनी प्रतिद्वंद्वी को अंक तोहफे में दे डाला ।,5,6,सर्विस,सर्विस,Sing
hi,train-s12875,लैब रिपोर्ट आने के बाद राज्य पुलिस ने आज एक उच्चस्तरीय बैठक की और मामले में आगे की कार्रवाई की रणनीति तय की ।,लैब रिपोर्ट आने के बाद राज्य पुलिस ने आज एक उच्चस्तरीय बैठक की और मामले में आगे की कार्रवाई की रणनीति तय की ।,14,15,मामले,मामला,Sing
hi,train-s3625,"श्रोएडर के दौरे के समय एक वेबसाइट भी शुरू की जाएगी, जिसमें दोनों देशों के वैज्ञानिकों, शोधकर्ताओं और संस्थानों के बीच संपर्क क़ायम करने की कोशिश की जाएगी ।","श्रोएडर के दौरे के समय एक वेबसाइट भी शुरू की जाएगी , जिसमें दोनों देशों के वैज्ञानिकों , शोधकर्ताओं और संस्थानों के बीच संपर्क क़ायम करने की कोशिश की जाएगी ।",27,28,कोशिश,कोशिश,Sing
hi,train-s9486,गौरतलब है कि चीफ मेट्रोपोलिटन मजिस्ट्रेट ने सोमवार को अदालत में सलेम के इकबालिया बयान वाला लिफाफा पेश किया था ।,गौरतलब है कि चीफ मेट्रोपोलिटन मजिस्ट्रेट ने सोमवार को अदालत में सलेम के इकबालिया बयान वाला लिफाफा पेश किया था ।,5,6,मजिस्ट्रेट,मजिस्ट्रेट,Sing
hi,train-s4875,पार्टी का कहना है कि राज बब्बर की नाराजगी से सपा नेताओं का परेशान होना लाजिमी है ।,पार्टी का कहना है कि राज बब्बर की नाराजगी से सपा नेताओं का परेशान होना लाजिमी है ।,11,12,नेताओं,नेता,Plur
hi,train-s6946,कांग्रेस इस मामले में भी बचाव की मुद्रा में है कि पोटा हटाकर केंद्र सरकार सुरक्षा के साथ कोई समझौता नहीं कर रही है ।,कांग्रेस इस मामले में भी बचाव की मुद्रा में है कि पोटा हटाकर केंद्र सरकार सुरक्षा के साथ कोई समझौता नहीं कर रही है ।,14,15,सरकार,सरकार,Sing
hi,train-s7801,मच्छरों के काटने के बाद दर्जनों पुलिसकर्मी मलेरिया के शिकार हो चुके हैं ।,मच्छरों के काटने के बाद दर्जनों पुलिसकर्मी मलेरिया के शिकार हो चुके हैं ।,0,1,मच्छरों,मच्छर,Plur
hi,train-s6244,मध्य प्रदेश सरकार में उनके कट्टर समर्थक मंत्रियों की संख्या आधा दर्जन से कम नहीं है ।,मध्य प्रदेश सरकार में उनके कट्टर समर्थक मंत्रियों की संख्या आधा दर्जन से कम नहीं है ।,7,8,मंत्रियों,मंत्री,Plur
hi,train-s9512,भाजपा प्रवक्ता विजय कुमार मल्होत्रा ने मंगलवार को यहां कहा कि उनकी पार्टी वेतन बोर्ड की मांग को लेकर पहली मार्च को हड़ताल का आह्वान करने वाले केंद्रीय कर्मचारियों के साथ है ।,भाजपा प्रवक्ता विजय कुमार मल्होत्रा ने मंगलवार को यहां कहा कि उनकी पार्टी वेतन बोर्ड की मांग को लेकर पहली मार्च को हड़ताल का आह्वान करने वाले केंद्रीय कर्मचारियों के साथ है ।,14,15,बोर्ड,बोर्ड,Sing
hi,train-s8680,"इसलिए, प्रधानमंत्री उनके इस वायदे को पूरा करने की कोशिश करें ।","इसलिए , प्रधानमंत्री उनके इस वायदे को पूरा करने की कोशिश करें ।",5,6,वायदे,वायदा,Sing
hi,train-s12910,"गंगा में सर्वाधिक गंदगी फैलाने वाले इलाहाबाद, कानपुर, लखनऊ और वाराणसी में इस समस्या से निजात पाने के लिए राज्य सरकार की पहल पर भारत सरकार ने जापान सरकार से वित्तीय सहायता लेने का निर्णय बहुत पहले लिया था ।","गंगा में सर्वाधिक गंदगी फैलाने वाले इलाहाबाद , कानपुर , लखनऊ और वाराणसी में इस समस्या से निजात पाने के लिए राज्य सरकार की पहल पर भारत सरकार ने जापान सरकार से वित्तीय सहायता लेने का निर्णय बहुत पहले लिया था ।",36,37,निर्णय,निर्णय,Sing
hi,train-s2852,नाव के मालिक अल कुबैशी ने बताया कि नाव में जरूरत से अधिक यात्री सवार थे ।,नाव के मालिक अल कुबैशी ने बताया कि नाव में जरूरत से अधिक यात्री सवार थे ।,10,11,जरूरत,जरूरत,Sing
hi,train-s4935,यमुना पार डेरे में फंसे पांच लोगों का भी पता नहीं चल पाया है ।,यमुना पार डेरे में फंसे पांच लोगों का भी पता नहीं चल पाया है ।,6,7,लोगों,लोग,Plur
hi,train-s6915,"राजद ने इसके जवाब में रविवार को एक बड़ा विज्ञापन देकर उन 71 नेताओं के नाम बताए हैं जो इस समुदाय से ताल्लुक रखते हैं और जिन्हें पिछले एक दशक में राज्यपाल, सांसद और विधायक बनाया गया है ।","राजद ने इसके जवाब में रविवार को एक बड़ा विज्ञापन देकर उन 71 नेताओं के नाम बताए हैं जो इस समुदाय से ताल्लुक रखते हैं और जिन्हें पिछले एक दशक में राज्यपाल , सांसद और विधायक बनाया गया है ।",13,14,नेताओं,नेता,Plur
hi,train-s5957,कामथ द्वारा सुझाई गई नियंत्रण की सीमा के तहत जिस भाई के हिस्से में आरआईएल होगी वह समूह की अन्य कंपनियां खरीद सकता है ।,कामथ द्वारा सुझाई गई नियंत्रण की सीमा के तहत जिस भाई के हिस्से में आरआईएल होगी वह समूह की अन्य कंपनियां खरीद सकता है ।,4,5,नियंत्रण,नियंत्रण,Sing
hi,train-s2016,खगोलशास्त्रियों का मानना है कि इसके अध्ययन से पुच्छल तारों के बारे में जरूरी जानकारी मिल सकती है.,खगोलशास्त्रियों का मानना है कि इसके अध्ययन से पुच्छल तारों के बारे में जरूरी जानकारी मिल सकती है .,8,9,पुच्छल,पुच्छल,Sing
hi,train-s1492,एचआरसी के अध्यक्ष अवकाश प्राप्त जज एस. के. सेन ने कहा कि कांस्टेबल की पत्नी राखी की शिकायत पर डीजीपी को जांच करने के आदेश दिए गए हैं ।,एचआरसी के अध्यक्ष अवकाश प्राप्त जज एस. के. सेन ने कहा कि कांस्टेबल की पत्नी राखी की शिकायत पर डीजीपी को जांच करने के आदेश दिए गए हैं ।,17,18,शिकायत,शिकायत,Sing
hi,train-s4103,क्या पाकिस्तान के प्रधानमंत्री मीर जफरुल्ला खान जमाली के सत्ता में गिने - चुने दिन रह गए हैं ।,क्या पाकिस्तान के प्रधानमंत्री मीर जफरुल्ला खान जमाली के सत्ता में गिने - चुने दिन रह गए हैं ।,14,15,दिन,दिन,Plur
hi,train-s7303,लोगों और शेयर धारकों की राय जानने के लिए इसके मसौदे को सबसे पहले वेबसाइट पर जारी किया जाएगा ।,लोगों और शेयर धारकों की राय जानने के लिए इसके मसौदे को सबसे पहले वेबसाइट पर जारी किया जाएगा ।,2,3,शेयर,शेयर,Sing
hi,train-s8520,शहर पुलिस आयुक्त ए. के. मोहंती ने कहा कि पुलिस बल की विभिन्न शाखाओं से लिए गए विभिन्न पदों के १५००० से अधिक पुलिसकर्मियों को तैनात किया जा रहा है ।,शहर पुलिस आयुक्त ए. के. मोहंती ने कहा कि पुलिस बल की विभिन्न शाखाओं से लिए गए विभिन्न पदों के १५००० से अधिक पुलिसकर्मियों को तैनात किया जा रहा है ।,13,14,शाखाओं,शाखा,Plur
hi,train-s10359,"हाईकोर्ट ने अपने निर्णय में दो पर्यवेक्षकों को हटाते हुए केवल न्यायमूर्ति एस. पी. सेन को बीसीसीआई चुनाव करवाने का दायित्व सौंप दिया है, जबकि याचिकाकर्ता चाहते हैं कि हाईकोर्ट की एक सदस्यीय पीठ द्वारा सुनाए गए निर्णय को ही क़ायम रखा जाए ।","हाईकोर्ट ने अपने निर्णय में दो पर्यवेक्षकों को हटाते हुए केवल न्यायमूर्ति एस. पी. सेन को बीसीसीआई चुनाव करवाने का दायित्व सौंप दिया है , जबकि याचिकाकर्ता चाहते हैं कि हाईकोर्ट की एक सदस्यीय पीठ द्वारा सुनाए गए निर्णय को ही क़ायम रखा जाए ।",30,31,हाईकोर्ट,हाईकोर्ट,Sing
hi,train-s5630,ऐसे लोगों का कहना है कि इस दिशा में प्रशासन को ही कुछ करना चाहिए ।,ऐसे लोगों का कहना है कि इस दिशा में प्रशासन को ही कुछ करना चाहिए ।,7,8,दिशा,दिशा,Sing
hi,train-s10189,"माकपा पोलित ब्यूरो के सदस्य एम. के. पंधे ने कहा कि वाम दलों को उम्मीद है कि यूपीए सरकार कृषि, ग्रामीण क्षेत्र, शिक्षा और स्वास्थ्य के लिए बजट का ज्यादा हिस्सा देगी ।","माकपा पोलित ब्यूरो के सदस्य एम. के. पंधे ने कहा कि वाम दलों को उम्मीद है कि यूपीए सरकार कृषि , ग्रामीण क्षेत्र , शिक्षा और स्वास्थ्य के लिए बजट का ज्यादा हिस्सा देगी ।",24,25,शिक्षा,शिक्षा,Sing
hi,train-s12378,नतीजतन बचाव में उन्हें गोलियां चलानी पड़ी ।,नतीजतन बचाव में उन्हें गोलियां चलानी पड़ी ।,1,2,बचाव,बचाव,Sing
hi,train-s5402,"बहरहाल, विभिन्न देशों में कर्मचारियों की कमी और अन्य कारणों से केवल कुछ सैकड़ों को ही वीजा मंजूरी मिलती है ।","बहरहाल , विभिन्न देशों में कर्मचारियों की कमी और अन्य कारणों से केवल कुछ सैकड़ों को ही वीजा मंजूरी मिलती है ।",17,18,वीजा,वीजा,Sing
hi,train-s9451,गरमी से कंडोम फैलकर एक वाटरप्रूफ सतह बना लेते हैं ।,गरमी से कंडोम फैलकर एक वाटरप्रूफ सतह बना लेते हैं ।,2,3,कंडोम,कंडोम,Plur
hi,train-s12534,इन तस्वीरों को वेबसाइट पर डालने वाली महिला का कहना है कि इन तस्वीरों को उसका पति इराक से नौकरी से लौटते समय लाया था ।,इन तस्वीरों को वेबसाइट पर डालने वाली महिला का कहना है कि इन तस्वीरों को उसका पति इराक से नौकरी से लौटते समय लाया था ।,1,2,तस्वीरों,तस्वीर,Plur
hi,train-s11767,काजी मुशर्रफ के एक विश्वासपात्र सहयोगी हैं और १९९९ में जब मुशर्रफ ने सत्ता हथिया ली थी उस समय वह रेल मंत्री भी रह चुके हैं ।,काजी मुशर्रफ के एक विश्वासपात्र सहयोगी हैं और १९९९ में जब मुशर्रफ ने सत्ता हथिया ली थी उस समय वह रेल मंत्री भी रह चुके हैं ।,18,19,समय,समय,Sing
hi,train-s10470,सीतलवाड़ सुप्रीम कोर्ट सहित विभिन्न अदालतों में दंगा पीड़ितों के हक की लड़ाई लड़ रही हैं ।,सीतलवाड़ सुप्रीम कोर्ट सहित विभिन्न अदालतों में दंगा पीड़ितों के हक की लड़ाई लड़ रही हैं ।,8,9,पीड़ितों,पीड़ित,Plur
hi,train-s8025,इस प्रस्ताव के बारे में उन्होंने कहा कि व्यापार को बढ़ाने वाले प्रत्येक विचार के लिए भारत के दरवाजे खुले हुए हैं ।,इस प्रस्ताव के बारे में उन्होंने कहा कि व्यापार को बढ़ाने वाले प्रत्येक विचार के लिए भारत के दरवाजे खुले हुए हैं ।,1,2,प्रस्ताव,प्रस्ताव,Sing
hi,train-s11214,पूर्वोत्तर में बांग्लादेशी घुसपैठ के कारण जनसंख्या का स्वरूप तेजी से बदलता जा रहा है ।,पूर्वोत्तर में बांग्लादेशी घुसपैठ के कारण जनसंख्या का स्वरूप तेजी से बदलता जा रहा है ।,9,10,तेजी,तेजी,Sing
hi,train-s12093,"एक सहकारी ग्राम समाज बनाते हुए गांव में स्कूल, खेल के मैदान, स्वास्थ्य केंद्र, बस स्टॉप, पंचायत कार्यालय व सामुदायिक हाल आदि की सुविधाएं दी जाएंगी ।","एक सहकारी ग्राम समाज बनाते हुए गांव में स्कूल , खेल के मैदान , स्वास्थ्य केंद्र , बस स्टॉप , पंचायत कार्यालय व सामुदायिक हाल आदि की सुविधाएं दी जाएंगी ।",3,4,समाज,समाज,Sing
hi,train-s12332,इस विरोध प्रदर्शन से बीजेपी अब बचाव की मुद्रा में आ गयी है और एक स्थानीय बीजेपी विधायक ने मीडिया से बात करते हुए कहा कि लोगों की माँगे जायज हैं और इस मसले पर मुख्यमंत्री वसुंधरा राजे से बात की जाएगी ।,इस विरोध प्रदर्शन से बीजेपी अब बचाव की मुद्रा में आ गयी है और एक स्थानीय बीजेपी विधायक ने मीडिया से बात करते हुए कहा कि लोगों की माँगे जायज हैं और इस मसले पर मुख्यमंत्री वसुंधरा राजे से बात की जाएगी ।,39,40,बात,बात,Sing
